ⲛⲛⲉⲩϭⲓϫ	CPLXP	ⲛⲛⲉⲩϭⲓϫ
ⲛⲛⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ	CPLXP	ⲛⲛⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ
ⲛⲛⲉⲩⲁⲓⲧⲏⲙⲁ	CPLXP	ⲛⲛⲉⲩⲁⲓⲧⲏⲙⲁ
ⲛⲛⲉⲩⲁⲡⲏⲩⲉ	CPLXP	ⲛⲛⲉⲩⲁⲡⲏⲩⲉ
ⲛⲛⲉⲩⲉⲣⲏⲧ	CPLXV	ⲛⲛⲉⲩⲉⲣⲏⲧ
ⲛⲛⲉⲩⲉⲣⲏⲩ	CPLXN	ⲛⲛⲉⲩⲉⲣⲏⲩ
ⲛⲛⲉⲩⲉⲣⲏⲩ	CPLXP	ⲛⲛⲉⲩⲉⲣⲏⲩ
ⲛⲛⲉⲩⲉⲣⲏⲩ	CPLXPCONV	ⲛⲛⲉⲩⲉⲣⲏⲩ
ⲛⲛⲉⲩⲑⲗⲓⲃⲉ	CPLXAUXP	ⲛⲛⲉⲩⲑⲗⲓⲃⲉ
ⲛⲛⲉⲩⲕⲱ	CPLXAUXP	ⲛⲛⲉⲩⲕⲱ
ⲛⲛⲉⲩⲛⲟⲃⲉ	CPLXP	ⲛⲛⲉⲩⲛⲟⲃⲉ
ⲛⲛⲉⲩⲥⲛⲏⲩ	CPLXP	ⲛⲛⲉⲩⲥⲛⲏⲩ
ⲛⲛⲉⲩⲧⲃⲛⲟⲟⲩⲉ	CPLXP	ⲛⲛⲉⲩⲧⲃⲛⲟⲟⲩⲉ
ⲛⲛⲉⲫⲁⲣⲓⲥⲥⲁⲓⲟⲥ	CPLXP	ⲛⲛⲉⲫⲁⲣⲓⲥⲥⲁⲓⲟⲥ
ⲛⲛⲉⲭⲏⲣⲁ	CPLXP	ⲛⲛⲉⲭⲏⲣⲁ
ⲛⲛⲉⲭⲣⲉⲓⲁ	CPLXP	ⲛⲛⲉⲭⲣⲉⲓⲁ
ⲛⲛⲉⲯⲩⲭⲏ	CPLXP	ⲛⲛⲉⲯⲩⲭⲏ
ⲛⲛⲉ	ANEGOPT	ⲛⲛⲉ
ⲛⲛⲏⲉⲓ	CPLXP	ⲛⲛⲏⲉⲓ
ⲛⲛⲏⲓ	CPLXP	ⲛⲛⲏⲓ
ⲛⲛⲏⲥⲧⲉⲓⲁ	CPLXP	ⲛⲛⲏⲥⲧⲉⲓⲁ
ⲛⲛⲏ	CPLXP	ⲛⲛⲏ
ⲛⲛⲓϣⲁϫⲉ	CPLXP	ⲛⲛⲓϣⲁϫⲉ
ⲛⲛⲓϩⲟⲟⲩ	CPLXP	ⲛⲛⲓϩⲟⲟⲩ
ⲛⲛⲓⲁⲧⲛⲁ	CPLXP	ⲛⲛⲓⲁⲧⲛⲁ
ⲛⲛⲓⲁⲧⲥⲃⲱ	CPLXP	ⲛⲛⲓⲁⲧⲥⲃⲱ
ⲛⲛⲓⲃⲗⲗⲉ	CPLXP	ⲛⲛⲓⲃⲗⲗⲉ
ⲛⲛⲓⲉⲥⲟⲟⲩ	CPLXP	ⲛⲛⲓⲉⲥⲟⲟⲩ
ⲛⲛⲓⲙ	CPLXP	ⲛⲛⲓⲙ
ⲛⲛⲓⲟⲩⲇⲁⲓ	CPLXP	ⲛⲛⲓⲟⲩⲇⲁⲓ
ⲛⲛⲓⲡⲁⲣⲑⲉⲛⲟⲥ	CPLXP	ⲛⲛⲓⲡⲁⲣⲑⲉⲛⲟⲥ
ⲛⲛⲓⲡⲟⲛⲏⲣⲓⲁ	CPLXP	ⲛⲛⲓⲡⲟⲛⲏⲣⲓⲁ
ⲛⲛⲓⲣⲱⲙⲉ	CPLXP	ⲛⲛⲓⲣⲱⲙⲉ
ⲛⲛⲕⲁⲛⲱⲛ	CPLXP	ⲛⲛⲕⲁⲛⲱⲛ
ⲛⲛⲕⲁⲣⲡⲟⲥ	CPLXP	ⲛⲛⲕⲁⲣⲡⲟⲥ
ⲛⲛⲕⲁ	CPLXP	ⲛⲛⲕⲁ
ⲛⲛⲕⲉⲁⲡⲟⲥⲧⲟⲗⲟⲥ	CPLXP	ⲛⲛⲕⲉⲁⲡⲟⲥⲧⲟⲗⲟⲥ
ⲛⲛⲕⲟⲗⲁⲥⲓⲥ	CPLXP	ⲛⲛⲕⲟⲗⲁⲥⲓⲥ
ⲛⲛⲕⲟⲟⲩⲉ	CPLXP	ⲛⲛⲕⲟⲟⲩⲉ
ⲛⲛⲕⲟⲥⲙⲏⲥⲓⲥ	CPLXP	ⲛⲛⲕⲟⲥⲙⲏⲥⲓⲥ
ⲛⲛⲕⲟⲧⲕ	CPLXP	ⲛⲛⲕⲟⲧⲕ
ⲛⲛⲕⲟⲧⲕ	CPLXV	ⲛⲛⲕⲟⲧⲕ
ⲛⲛⲗⲁⲕⲙ	CPLXP	ⲛⲛⲗⲁⲕⲙ
ⲛⲛⲙⲙⲁⲓⲗⲟⲅⲟⲥ	CPLXP	ⲛⲛⲙⲙⲁⲓⲗⲟⲅⲟⲥ
ⲛⲛⲙⲡϣⲁ	CPLXP	ⲛⲛⲙⲡϣⲁ
ⲛⲛⲛⲁϩⲏⲧ	CPLXP	ⲛⲛⲛⲁϩⲏⲧ
ⲛⲛⲛⲁⲁⲕⲉ	CPLXP	ⲛⲛⲛⲁⲁⲕⲉ
ⲛⲛⲛⲏⲥⲧⲉⲓⲁ	CPLXP	ⲛⲛⲛⲏⲥⲧⲉⲓⲁ
ⲛⲛⲛⲟϭ	CPLXP	ⲛⲛⲛⲟϭ
ⲛⲛⲛⲟⲃⲉ	CPLXP	ⲛⲛⲛⲟⲃⲉ
ⲛⲛⲛⲟⲩⲧⲉ	CPLXP	ⲛⲛⲛⲟⲩⲧⲉ
ⲛⲛⲛⲩⲕⲧⲉⲣⲓⲥ	CPLXP	ⲛⲛⲛⲩⲕⲧⲉⲣⲓⲥ
ⲛⲛⲟϫⲟⲩ	CPLXP	ⲛⲛⲟϫⲟⲩ
ⲛⲛⲟϭ	CPLXP	ⲛⲛⲟϭ
ⲛⲛⲟⲃⲉ	CPLXN	ⲛⲛⲟⲃⲉ
ⲛⲛⲟⲃⲉ	CPLXP	ⲛⲛⲟⲃⲉ
ⲛⲛⲟⲉⲓⲕ	CPLXP	ⲛⲛⲟⲉⲓⲕ
ⲛⲛⲟⲣⲫⲁⲛⲟⲥ	CPLXP	ⲛⲛⲟⲣⲫⲁⲛⲟⲥ
ⲛⲛⲟⲩϩⲓⲥⲉ	CPLXP	ⲛⲛⲟⲩϩⲓⲥⲉ
ⲛⲛⲟⲩϫⲉ	CPLXV	ⲛⲛⲟⲩϫⲉ
ⲛⲛⲟⲩϫ	CPLXN	ⲛⲛⲟⲩϫ
ⲛⲛⲟⲩϫ	CPLXP	ⲛⲛⲟⲩϫ
ⲛⲛⲟⲩϫ	CPLXV	ⲛⲛⲟⲩϫ
ⲛⲛⲟⲩⲃ	CPLXN	ⲛⲛⲟⲩⲃ
ⲛⲛⲟⲩⲃ	CPLXP	ⲛⲛⲟⲩⲃ
ⲛⲛⲟⲩⲉⲓⲟⲧⲉ	CPLXP	ⲛⲛⲟⲩⲉⲓⲟⲧⲉ
ⲛⲛⲟⲩⲉⲣⲏⲧⲉ	CPLXP	ⲛⲛⲟⲩⲉⲣⲏⲧⲉ
ⲛⲛⲟⲩⲙⲉⲉⲩⲉ	CPLXP	ⲛⲛⲟⲩⲙⲉⲉⲩⲉ
ⲛⲛⲟⲩⲟⲩⲉⲣⲏⲧⲉ	CPLXP	ⲛⲛⲟⲩⲟⲩⲉⲣⲏⲧⲉ
ⲛⲛⲟⲩⲣⲉϥϯϩⲁⲡ	CPLXP	ⲛⲛⲟⲩⲣⲉϥϯϩⲁⲡ
ⲛⲛⲟⲩⲧⲉ	CPLXN	ⲛⲛⲟⲩⲧⲉ
ⲛⲛⲟⲩⲧⲉ	CPLXP	ⲛⲛⲟⲩⲧⲉ
ⲛⲛⲣⲉϥϫⲓⲛϭⲟⲛⲥ	CPLXP	ⲛⲛⲣⲉϥϫⲓⲛϭⲟⲛⲥ
ⲛⲛⲣⲉϥϯ	CPLXP	ⲛⲛⲣⲉϥϯ
ⲛⲛⲣⲉϥⲣⲛⲟⲃⲉ	CPLXP	ⲛⲛⲣⲉϥⲣⲛⲟⲃⲉ
ⲛⲛⲣⲓⲣ	CPLXP	ⲛⲛⲣⲓⲣ
ⲛⲛⲣⲙⲛϭⲟⲓⲗⲉ	CPLXP	ⲛⲛⲣⲙⲛϭⲟⲓⲗⲉ
ⲛⲛⲣⲙⲛⲃⲣⲣⲉ	CPLXP	ⲛⲛⲣⲙⲛⲃⲣⲣⲉ
ⲛⲛⲣⲱⲙⲉⲙⲛⲧⲁ	CPLXP	ⲛⲛⲣⲱⲙⲉⲙⲛⲧⲁ
ⲛⲛⲣⲱⲙⲉ	CPLXP	ⲛⲛⲣⲱⲙⲉ
ⲛⲛⲣⲱⲙⲉ	CPLXV	ⲛⲛⲣⲱⲙⲉ
ⲛⲛⲥⲁϩⲟⲩ	CPLXP	ⲛⲛⲥⲁϩⲟⲩ
ⲛⲛⲥⲁⲃⲃⲁⲧⲟⲛ	CPLXP	ⲛⲛⲥⲁⲃⲃⲁⲧⲟⲛ
ⲛⲛⲥⲁⲃⲉⲉⲩ	CPLXP	ⲛⲛⲥⲁⲃⲉⲉⲩ
ⲛⲛⲥⲉⲗⲓⲥ	CPLXP	ⲛⲛⲥⲉⲗⲓⲥ
ⲛⲛⲥⲓⲟⲩ	CPLXP	ⲛⲛⲥⲓⲟⲩ
ⲛⲛⲥⲟⲫⲟⲥ	CPLXP	ⲛⲛⲥⲟⲫⲟⲥ
ⲛⲛⲥⲱⲧⲡ	CPLXV	ⲛⲛⲥⲱⲧⲡ
ⲛⲛⲧⲃⲛⲏ	CPLXP	ⲛⲛⲧⲃⲛⲏ
ⲛⲛⲧⲏⲩ	CPLXP	ⲛⲛⲧⲏⲩ
ⲛⲛⲧⲟϣ	CPLXP	ⲛⲛⲧⲟϣ
ⲛⲛⲯⲩⲭⲟⲟⲩⲉ	CPLXP	ⲛⲛⲯⲩⲭⲟⲟⲩⲉ
ⲛⲛⲱⲣⲅⲁⲛⲟⲛ	CPLXP	ⲛⲛⲱⲣⲅⲁⲛⲟⲛ
ⲛⲛ	ANEGOPT	ⲛⲛⲉ
ⲛⲟϣⲡ	V	ⲛⲟⲩϣⲡ
ⲛⲟϥⲣⲉ	N	ⲛⲟϥⲣⲉ
ⲛⲟϫϥ	CPLXV	ⲛⲟϫϥ
ⲛⲟϫⲛ	CPLXV	ⲛⲟϫⲛ
ⲛⲟϫⲟⲩ	CPLXV	ⲛⲟϫⲟⲩ
ⲛⲟϫⲟⲩ	N	ⲛⲟϫⲟⲩ
ⲛⲟϫ	V	ⲛⲟⲩϫⲉ
ⲛⲟϭⲙⲡⲟⲗⲓⲥ	N	ⲛⲟϭⲙⲡⲟⲗⲓⲥ
ⲛⲟϭⲛϭⲟⲙ	N	ⲛⲟϭⲛϭⲟⲙ
ⲛⲟϭⲛϭⲱⲛⲧ	N	ⲛⲟϭⲛϭⲱⲛⲧ
ⲛⲟϭⲛϭ	V	ⲛⲟϭⲛϭ
ⲛⲟϭⲛⲉϭⲟⲙ	N	ⲛⲟϭⲛⲉϭⲟⲙ
ⲛⲟϭⲛⲉϭ	N	ⲛⲟϭⲛⲉϭ
ⲛⲟϭⲛⲉϭ	V	ⲛⲟϭⲛⲉϭ
ⲛⲟϭⲥ	VSTAT	ⲛⲟⲩϭⲥ
ⲛⲟϭ	N	ⲛⲟϭ
ⲛⲟⲃⲉ	N	ⲛⲟⲃⲉ
ⲛⲟⲃⲣⲉ	N	ⲛⲟⲃⲣⲉ
ⲛⲟⲇⲟⲗⲗⲁ	CPLXP	ⲛⲟⲇⲟⲗⲗⲁ
ⲛⲟⲉⲃⲣⲓⲟⲥ	N	ⲛⲟⲉⲃⲣⲓⲟⲥ
ⲛⲟⲉⲓⲕ	CPLXN	ⲛⲟⲉⲓⲕ
ⲛⲟⲉⲓⲕ	CPLXP	ⲛⲟⲉⲓⲕ
ⲛⲟⲉⲓⲕ	N	ⲛⲟⲉⲓⲕ
ⲛⲟⲉⲓⲛ	V	ⲛⲟⲉⲓⲛ
ⲛⲟⲉⲓ	V	ⲛⲟⲉⲓ
ⲛⲟⲉⲣⲁ	N	ⲛⲟⲉⲣⲁ
ⲛⲟⲉⲣⲟⲛ	N	ⲛⲟⲉⲣⲟⲛ
ⲛⲟⲉⲣⲟⲥ	N	ⲛⲟⲉⲣⲟⲥ
ⲛⲟⲏⲙⲁ	N	ⲛⲟⲏⲙⲁ
ⲛⲟⲏⲥⲓⲥ	N	ⲛⲟⲏⲥⲓⲥ
ⲛⲟⲏⲧⲟⲛ	N	ⲛⲟⲏⲧⲟⲛ
ⲛⲟⲏⲧⲟⲥ	N	ⲛⲟⲏⲧⲟⲥ
ⲛⲟⲏ	NPROP	ⲛⲟⲏ
ⲛⲟⲓⲕⲟⲛⲟⲙⲟⲥ	CPLXN	ⲛⲟⲓⲕⲟⲛⲟⲙⲟⲥ
ⲛⲟⲓ	UNKNOWN	ⲛⲟⲓ
ⲛⲟⲓ	V	ⲛⲟⲓ
ⲛⲟⲗⲕ	CPLXP	ⲛⲟⲗⲕ
ⲛⲟⲙⲉ	CPLXP	ⲛⲟⲙⲉ
ⲛⲟⲙⲏ	N	ⲛⲟⲙⲏ
ⲛⲟⲙⲓⲕⲟⲛ	N	ⲛⲟⲙⲓⲕⲟⲛ
ⲛⲟⲙⲓⲕⲟⲥ	N	ⲛⲟⲙⲓⲕⲟⲥ
ⲛⲟⲙⲓⲙⲟⲛ	N	ⲛⲟⲙⲓⲙⲟⲛ
ⲛⲟⲙⲓⲥⲙⲁ	N	ⲛⲟⲙⲓⲥⲙⲁ
ⲛⲟⲙⲟⲇⲓⲇⲁⲥⲕⲁⲗⲟⲥ	N	ⲛⲟⲙⲟⲇⲓⲇⲁⲥⲕⲁⲗⲟⲥ
ⲛⲟⲙⲟⲑⲉⲧⲏⲥ	N	ⲛⲟⲙⲟⲑⲉⲧⲏⲥ
ⲛⲟⲙⲟⲑⲉⲧⲓ	V	ⲛⲟⲙⲟⲑⲉⲧⲓ
ⲛⲟⲙⲟⲥ	N	ⲛⲟⲙⲟⲥ
ⲛⲟⲙⲧⲉ	N	ⲛⲟⲙⲧⲉ
ⲛⲟⲛ	UNKNOWN	ⲛⲟⲛ
ⲛⲟⲣⲅⲏ	CPLXP	ⲛⲟⲣⲅⲏ
ⲛⲟⲧⲁⲣⲓⲟⲥ	N	ⲛⲟⲧⲁⲣⲓⲟⲥ
ⲛⲟⲩϣⲁϫⲉ	CPLXP	ⲛⲟⲩϣⲁϫⲉ
ⲛⲟⲩϣⲏⲙ	ADV	ⲛⲟⲩϣⲏⲙ
ⲛⲟⲩϣⲏⲙ	CPLXP	ⲛⲟⲩϣⲏⲙ
ⲛⲟⲩϣⲏⲣⲉ	CPLXP	ⲛⲟⲩϣⲏⲣⲉ
ⲛⲟⲩϣⲏ	CPLXP	ⲛⲟⲩϣⲏ
ⲛⲟⲩϣⲙⲙⲟ	CPLXP	ⲛⲟⲩϣⲙⲙⲟ
ⲛⲟⲩϣⲟⲩϣⲟⲩ	CPLXP	ⲛⲟⲩϣⲟⲩϣⲟⲩ
ⲛⲟⲩϣⲡ	V	ⲛⲟⲩϣⲡ
ⲛⲟⲩϣⲥ	V	ⲛⲟⲩϣⲥ
ⲛⲟⲩϣⲱϣ	CPLXV	ⲛⲟⲩϣⲱϣ
ⲛⲟⲩϣⲱⲥ	CPLXP	ⲛⲟⲩϣⲱⲥ
ⲛⲟⲩϥ	N	ⲛⲟⲩϥ
ⲛⲟⲩϩⲁⲓ	CPLXP	ⲛⲟⲩϩⲁⲓ
ⲛⲟⲩϩⲁⲙ	CPLXP	ⲛⲟⲩϩⲁⲙ
ⲛⲟⲩϩⲃⲏⲩⲉ	CPLXN	ⲛⲟⲩϩⲃⲏⲩⲉ
ⲛⲟⲩϩⲉⲑⲛⲓⲕⲟⲥ	CPLXP	ⲛⲟⲩϩⲉⲑⲛⲓⲕⲟⲥ
ⲛⲟⲩϩⲉⲣⲙⲏⲛⲉⲓⲁ	CPLXP	ⲛⲟⲩϩⲉⲣⲙⲏⲛⲉⲓⲁ
ⲛⲟⲩϩⲉ	CPLXP	ⲛⲟⲩϩⲉ
ⲛⲟⲩϩⲉ	V	ⲛⲟⲩϩⲉ
ⲛⲟⲩϩⲏⲧ	CPLXP	ⲛⲟⲩϩⲏⲧ
ⲛⲟⲩϩⲓⲁⲉⲓⲃⲉ	CPLXP	ⲛⲟⲩϩⲓⲁⲉⲓⲃⲉ
ⲛⲟⲩϩⲓⲉⲓⲃ	CPLXP	ⲛⲟⲩϩⲓⲉⲓⲃ
ⲛⲟⲩϩⲙϩⲁⲗ	CPLXP	ⲛⲟⲩϩⲙϩⲁⲗ
ⲛⲟⲩϩⲙϫ	CPLXP	ⲛⲟⲩϩⲙϫ
ⲛⲟⲩϩⲙⲟⲧ	CPLXP	ⲛⲟⲩϩⲙⲟⲧ
ⲛⲟⲩϩⲙ	V	ⲛⲟⲩϩⲙ
ⲛⲟⲩϩⲛⲟ	CPLXP	ⲛⲟⲩϩⲛⲟ
ⲛⲟⲩϩⲟⲙⲛⲧ	CPLXP	ⲛⲟⲩϩⲟⲙⲛⲧ
ⲛⲟⲩϩⲟⲟⲩⲧ	CPLXP	ⲛⲟⲩϩⲟⲟⲩⲧ
ⲛⲟⲩϩⲟⲟⲩ	CPLXP	ⲛⲟⲩϩⲟⲟⲩ
ⲛⲟⲩϩⲟⲧⲉ	CPLXP	ⲛⲟⲩϩⲟⲧⲉ
ⲛⲟⲩϩⲟⲩϩⲉ	CPLXP	ⲛⲟⲩϩⲟⲩϩⲉ
ⲛⲟⲩϩⲟⲩⲉⲉⲩⲥⲭⲩⲙⲟⲥⲩⲛⲏ	CPLXP	ⲛⲟⲩϩⲟⲩⲉⲉⲩⲥⲭⲩⲙⲟⲥⲩⲛⲏ
ⲛⲟⲩϩⲟⲩⲉⲧⲓⲙⲏ	CPLXP	ⲛⲟⲩϩⲟⲩⲉⲧⲓⲙⲏ
ⲛⲟⲩϩⲟⲩⲟ	CPLXP	ⲛⲟⲩϩⲟⲩⲟ
ⲛⲟⲩϩⲣⲁⲙⲛⲟⲥ	CPLXP	ⲛⲟⲩϩⲣⲁⲙⲛⲟⲥ
ⲛⲟⲩϩⲣⲉ	CPLXP	ⲛⲟⲩϩⲣⲉ
ⲛⲟⲩϩⲣⲟⲟⲩ	CPLXP	ⲛⲟⲩϩⲣⲟⲟⲩ
ⲛⲟⲩϩⲱⲃ	CPLXP	ⲛⲟⲩϩⲱⲃ
ⲛⲟⲩϩ	N	ⲛⲟⲩϩ
ⲛⲟⲩϫϭ	N	ⲛⲟⲩϫϭ
ⲛⲟⲩϫⲁⲓ	CPLXP	ⲛⲟⲩϫⲁⲓ
ⲛⲟⲩϫⲁⲓ	CPLXV	ⲛⲟⲩϫⲁⲓ
ⲛⲟⲩϫⲉ	V	ⲛⲟⲩϫⲉ
ⲛⲟⲩϫⲉ	VIMP	ⲛⲟⲩϫⲉ
ⲛⲟⲩϫⲕ	V	ⲛⲟⲩϫⲕ
ⲛⲟⲩϫⲟ	CPLXP	ⲛⲟⲩϫⲟ
ⲛⲟⲩϫⲣⲟⲡ	CPLXP	ⲛⲟⲩϫⲣⲟⲡ
ⲛⲟⲩϫ	ADV	ⲛⲟⲩϫ
ⲛⲟⲩϫ	N	ⲛⲟⲩϫ
ⲛⲟⲩϫ	V	ⲛⲟⲩϫ
ⲛⲟⲩϭⲓⲛⲙⲓϣⲉ	CPLXP	ⲛⲟⲩϭⲓⲛⲙⲓϣⲉ
ⲛⲟⲩϭⲟⲙ	CPLXP	ⲛⲟⲩϭⲟⲙ
ⲛⲟⲩϭⲣⲟⲟⲙⲡⲉ	CPLXP	ⲛⲟⲩϭⲣⲟⲟⲙⲡⲉ
ⲛⲟⲩϭⲥ	N	ⲛⲟⲩϭⲥ
ⲛⲟⲩϭⲥ	V	ⲛⲟⲩϭⲥ
ⲛⲟⲩϭⲱⲗⲡ	CPLXAUXP	ⲛⲟⲩϭⲱⲗⲡ
ⲛⲟⲩⲁϣⲏ	CPLXP	ⲛⲟⲩⲁϣⲏ
ⲛⲟⲩⲁϭⲣⲏⲛ	CPLXP	ⲛⲟⲩⲁϭⲣⲏⲛ
ⲛⲟⲩⲁⲅⲅⲉⲗⲟⲥ	CPLXP	ⲛⲟⲩⲁⲅⲅⲉⲗⲟⲥ
ⲛⲟⲩⲁⲇⲓⲕⲟⲥ	CPLXN	ⲛⲟⲩⲁⲇⲓⲕⲟⲥ
ⲛⲟⲩⲁⲗ	CPLXP	ⲛⲟⲩⲁⲗ
ⲛⲟⲩⲁⲡⲉⲓⲗⲏ	CPLXP	ⲛⲟⲩⲁⲡⲉⲓⲗⲏ
ⲛⲟⲩⲁⲡⲟⲧ	CPLXP	ⲛⲟⲩⲁⲡⲟⲧ
ⲛⲟⲩⲁⲥⲉⲃⲏⲥ	CPLXP	ⲛⲟⲩⲁⲥⲉⲃⲏⲥ
ⲛⲟⲩⲁⲥⲡⲉ	CPLXP	ⲛⲟⲩⲁⲥⲡⲉ
ⲛⲟⲩⲁⲧⲧⲁⲕⲟ	CPLXP	ⲛⲟⲩⲁⲧⲧⲁⲕⲟ
ⲛⲟⲩⲁ	CPLXAUXP	ⲛⲟⲩⲁ
ⲛⲟⲩⲁ	CPLXN	ⲛⲟⲩⲁ
ⲛⲟⲩⲁ	CPLXP	ⲛⲟⲩⲁ
ⲛⲟⲩⲁ	X	ⲛⲟⲩⲁ
ⲛⲟⲩⲃⲁⲗⲗⲁⲧⲓⲟⲛ	CPLXP	ⲛⲟⲩⲃⲁⲗⲗⲁⲧⲓⲟⲛ
ⲛⲟⲩⲃⲁⲡⲧⲓⲥⲙⲁ	CPLXP	ⲛⲟⲩⲃⲁⲡⲧⲓⲥⲙⲁ
ⲛⲟⲩⲃⲉⲕⲉ	CPLXP	ⲛⲟⲩⲃⲉⲕⲉ
ⲛⲟⲩⲃⲏϭ	PREP	ⲛⲟⲩⲃⲏϭ
ⲛⲟⲩⲃⲗⲃⲓⲗⲉ	CPLXP	ⲛⲟⲩⲃⲗⲃⲓⲗⲉ
ⲛⲟⲩⲃⲗⲗⲉ	CPLXP	ⲛⲟⲩⲃⲗⲗⲉ
ⲛⲟⲩⲃⲧ	V	ⲛⲟⲩⲃⲧ
ⲛⲟⲩⲃ	N	ⲛⲟⲩⲃ
ⲛⲟⲩⲅⲛⲱⲙⲏ	CPLXP	ⲛⲟⲩⲅⲛⲱⲙⲏ
ⲛⲟⲩⲇⲓⲁⲑⲏⲕⲏ	CPLXP	ⲛⲟⲩⲇⲓⲁⲑⲏⲕⲏ
ⲛⲟⲩⲇⲓⲁⲕⲟⲛⲓⲧⲏⲥ	CPLXP	ⲛⲟⲩⲇⲓⲁⲕⲟⲛⲓⲧⲏⲥ
ⲛⲟⲩⲇⲓⲁⲕⲣⲓⲥⲓⲥ	CPLXP	ⲛⲟⲩⲇⲓⲁⲕⲣⲓⲥⲓⲥ
ⲛⲟⲩⲉϣⲛⲥϩⲓⲙⲉ	CPLXP	ⲛⲟⲩⲉϣⲛⲥϩⲓⲙⲉ
ⲛⲟⲩⲉϣ	CPLXP	ⲛⲟⲩⲉϣ
ⲛⲟⲩⲉϣ	CPLXV	ⲛⲟⲩⲉϣ
ⲛⲟⲩⲉϩⲟⲉⲓⲕ	CPLXP	ⲛⲟⲩⲉϩⲟⲉⲓⲕ
ⲛⲟⲩⲉⲃⲟⲗ	X	ⲛⲟⲩⲉⲃⲟⲗ
ⲛⲟⲩⲉⲓⲁⲗ	CPLXP	ⲛⲟⲩⲉⲓⲁⲗ
ⲛⲟⲩⲉⲗⲱ	CPLXP	ⲛⲟⲩⲉⲗⲱ
ⲛⲟⲩⲉⲝⲉⲇⲣⲁ	CPLXP	ⲛⲟⲩⲉⲝⲉⲇⲣⲁ
ⲛⲟⲩⲉⲝⲟⲩⲥⲓⲁ	CPLXP	ⲛⲟⲩⲉⲝⲟⲩⲥⲓⲁ
ⲛⲟⲩⲉⲟⲟⲩ	CPLXP	ⲛⲟⲩⲉⲟⲟⲩ
ⲛⲟⲩⲉ	CPLXP	ⲛⲟⲩⲉ
ⲛⲟⲩⲉ	V	ⲛⲟⲩⲉ
ⲛⲟⲩⲏⲏⲃ	CPLXN	ⲛⲟⲩⲏⲏⲃ
ⲛⲟⲩⲏⲣⲡ	CPLXP	ⲛⲟⲩⲏⲣⲡ
ⲛⲟⲩⲏⲣ	ADV	ⲛⲟⲩⲏⲣ
ⲛⲟⲩⲏⲣ	CPLXP	ⲛⲟⲩⲏⲣ
ⲛⲟⲩⲑⲉⲧⲉⲓ	V	ⲛⲟⲩⲑⲉⲧⲉⲓ
ⲛⲟⲩⲑⲗⲓⲯⲓⲥ	CPLXP	ⲛⲟⲩⲑⲗⲓⲯⲓⲥ
ⲛⲟⲩⲓ	PPOS	ⲛⲟⲩⲓ
ⲛⲟⲩⲕⲁϣ	CPLXP	ⲛⲟⲩⲕⲁϣ
ⲛⲟⲩⲕⲁϩ	CPLXP	ⲛⲟⲩⲕⲁϩ
ⲛⲟⲩⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ	CPLXP	ⲛⲟⲩⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ
ⲛⲟⲩⲕⲗⲟⲙ	CPLXP	ⲛⲟⲩⲕⲗⲟⲙ
ⲛⲟⲩⲕⲟⲩⲉⲓ	CPLXP	ⲛⲟⲩⲕⲟⲩⲉⲓ
ⲛⲟⲩⲕⲟⲩⲓ	CPLXP	ⲛⲟⲩⲕⲟⲩⲓ
ⲛⲟⲩⲕⲣⲓⲙⲁ	CPLXP	ⲛⲟⲩⲕⲣⲓⲙⲁ
ⲛⲟⲩⲕⲣⲟϥ	CPLXP	ⲛⲟⲩⲕⲣⲟϥ
ⲛⲟⲩⲕⲩⲣⲓⲁⲕⲟⲛ	CPLXP	ⲛⲟⲩⲕⲩⲣⲓⲁⲕⲟⲛ
ⲛⲟⲩⲕⲱϩⲧ	CPLXP	ⲛⲟⲩⲕⲱϩⲧ
ⲛⲟⲩⲕⲱⲧ	CPLXP	ⲛⲟⲩⲕⲱⲧ
ⲛⲟⲩⲕ	V	ⲛⲟⲩⲕ
ⲛⲟⲩⲗⲁⲟⲥ	CPLXP	ⲛⲟⲩⲗⲁⲟⲥ
ⲛⲟⲩⲗⲉⲗⲟⲩ	CPLXP	ⲛⲟⲩⲗⲉⲗⲟⲩ
ⲛⲟⲩⲙⲁⲁⲩ	CPLXP	ⲛⲟⲩⲙⲁⲁⲩ
ⲛⲟⲩⲙⲁⲓⲛ	CPLXP	ⲛⲟⲩⲙⲁⲓⲛ
ⲛⲟⲩⲙⲁ	CPLXP	ⲛⲟⲩⲙⲁ
ⲛⲟⲩⲙⲉⲉⲩⲉ	CPLXP	ⲛⲟⲩⲙⲉⲉⲩⲉ
ⲛⲟⲩⲙⲉⲗⲉⲧⲁ	CPLXV	ⲛⲟⲩⲙⲉⲗⲉⲧⲁ
ⲛⲟⲩⲙⲉⲗⲟⲥ	CPLXN	ⲛⲟⲩⲙⲉⲗⲟⲥ
ⲛⲟⲩⲙⲉⲣⲓⲁⲛⲟⲥ	NPROP	ⲛⲟⲩⲙⲉⲣⲓⲁⲛⲟⲥ
ⲛⲟⲩⲙⲉⲣⲟⲛ	N	ⲛⲟⲩⲙⲉⲣⲟⲛ
